order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,sales,discount,profit,customer_id
2693,2023-07-30,Standard Class,Consumer,United States,Englewood,Colorado,80112,West,Technology,Phones,TEC-PH-10002890,100,110,3,5,330,16.5,13.5,Con_Eng_Col
2694,2022-11-11,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001475,90,110,5,4,550,22.0,78.0,Cor_Sea_Was
2695,2022-11-15,Standard Class,Consumer,United States,Hialeah,Florida,33012,South,Furniture,Furnishings,FUR-FU-10004270,20,20,1,5,20,1.0,-1.0,Con_Hia_Flo
2696,2022-12-24,First Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10003465,30,30,2,5,60,3.0,-3.0,Con_Lan_Ohi
2697,2022-08-26,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10003626,760,820,4,4,3280,131.2,108.80000000000018,Hom_Jac_Flo
2698,2023-10-13,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Machines,TEC-MA-10002412,18110,22640,6,4,135840,5433.6,21746.399999999994,Hom_Jac_Flo
2699,2023-09-05,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10001804,20,20,4,2,80,1.6,-1.5999999999999943,Hom_Jac_Flo
2700,2022-04-28,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10003183,10,10,3,4,30,1.2,-1.1999999999999993,Hom_Jac_Flo
2701,2022-01-06,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10004270,30,30,2,3,60,1.8,-1.7999999999999972,Hom_Jac_Flo
2702,2022-04-22,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Office Supplies,Fasteners,OFF-FA-10003112,20,20,3,3,60,1.8,-1.7999999999999972,Hom_Jac_Flo
2703,2022-09-07,Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Furnishings,FUR-FU-10001986,100,120,3,3,360,10.8,49.19999999999999,Hom_Jac_Flo
2704,2023-12-16,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Office Supplies,Paper,OFF-PA-10002319,110,120,3,2,360,7.2,22.80000000000001,Con_Bal_Mar
2705,2022-09-13,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,TEC-AC-10002323,120,130,6,4,780,31.2,28.799999999999955,Con_New_New
2706,2023-09-14,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Supplies,OFF-SU-10001165,20,20,2,5,40,2.0,-2.0,Hom_Car_New
2707,2022-05-19,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001246,20,20,3,2,60,1.2,-1.2000000000000028,Hom_Car_New
2708,2023-02-07,Standard Class,Home Office,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Paper,OFF-PA-10001815,160,190,4,5,760,38.0,82.0,Hom_Car_New
2709,2023-01-09,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001876,200,230,7,2,1610,32.2,177.79999999999995,Con_Los_Cal
2710,2023-04-30,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10000488,1650,1920,3,3,5760,172.8,637.1999999999998,Con_Los_Cal
2711,2023-04-08,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10001098,10,10,2,5,20,1.0,-1.0,Con_Jac_Flo
2712,2022-08-27,First Class,Corporate,United States,Lakewood,Ohio,44107,East,Furniture,Furnishings,FUR-FU-10003577,50,50,4,5,200,10.0,-10.0,Cor_Lak_Ohi
2713,2022-11-28,Second Class,Consumer,United States,Troy,New York,12180,East,Office Supplies,Art,OFF-AR-10002656,50,60,9,2,540,10.8,79.20000000000005,Con_Tro_New
2714,2022-08-04,Standard Class,Consumer,United States,Wilmington,North Carolina,28403,South,Technology,Phones,TEC-PH-10004531,260,300,3,5,900,45.0,75.0,Con_Wil_Nor
2715,2023-11-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10003251,10,10,5,5,50,2.5,-2.5,Hom_Sea_Was
2716,2023-03-20,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000673,120,130,2,5,260,13.0,7.0,Cor_New_New
2717,2022-07-31,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000158,70,70,2,2,140,2.8,-2.8000000000000114,Hom_Col_Geo
2718,2022-05-24,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002075,320,380,3,4,1140,45.6,134.4000000000001,Con_New_New
2719,2022-09-20,Standard Class,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Storage,OFF-ST-10004340,100,120,2,4,240,9.6,30.400000000000006,Con_Cos_Cal
2720,2023-10-20,Second Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Furnishings,FUR-FU-10002759,20,20,3,4,60,2.4,-2.3999999999999986,Con_Hou_Tex
2721,2022-02-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Fasteners,OFF-FA-10000585,10,10,3,3,30,0.9,-0.8999999999999986,Cor_Car_Nor
2722,2023-07-04,Second Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,OFF-AP-10004859,50,60,5,3,300,9.0,41.0,Cor_Car_Nor
2723,2022-12-13,Second Class,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,OFF-ST-10001558,70,80,5,2,400,8.0,42.0,Con_Ale_Vir
2724,2023-10-21,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Labels,OFF-LA-10004689,10,10,5,2,50,1.0,-1.0,Con_Val_Cal
2725,2023-01-07,Standard Class,Consumer,United States,Vallejo,California,94591,West,Office Supplies,Binders,OFF-BI-10002867,90,100,2,3,200,6.0,14.0,Con_Val_Cal
2726,2023-08-01,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10003811,310,360,5,5,1800,90.0,160.0,Con_Phi_Pen
2727,2022-07-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,FUR-TA-10000849,300,350,4,2,1400,28.0,172.0,Con_Phi_Pen
2728,2023-08-18,First Class,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Binders,OFF-BI-10000848,0,0,1,2,0,0.0,0.0,Con_Tol_Ohi
2729,2023-02-16,First Class,Consumer,United States,Toledo,Ohio,43615,East,Technology,Phones,TEC-PH-10003072,600,630,7,3,4410,132.3,77.69999999999982,Con_Tol_Ohi
2730,2023-10-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10001547,10,10,3,3,30,0.9,-0.8999999999999986,Con_Sea_Was
2731,2022-04-17,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10001838,680,800,4,5,3200,160.0,320.0,Con_Sea_Was
2732,2023-01-08,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10004017,100,110,1,4,110,4.4,5.599999999999994,Con_Sea_Was
2733,2023-11-04,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Technology,Phones,TEC-PH-10002923,70,70,2,3,140,4.2,-4.199999999999989,Con_Pla_New
2734,2023-05-06,Standard Class,Consumer,United States,Plainfield,New Jersey,7060,East,Office Supplies,Art,OFF-AR-10000716,10,10,1,5,10,0.5,-0.5,Con_Pla_New
2735,2022-09-04,Second Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Office Supplies,Paper,OFF-PA-10000249,40,50,4,3,200,6.0,34.0,Con_Las_New
2736,2023-04-24,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10003691,360,380,3,5,1140,57.0,3.0,Con_New_Del
2737,2023-02-04,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10001560,40,40,7,3,280,8.4,-8.399999999999977,Con_New_Del
2738,2022-07-23,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10004467,270,300,3,3,900,27.0,63.0,Con_New_Del
2739,2022-11-12,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10001819,80,90,2,3,180,5.4,14.599999999999994,Con_New_Del
2740,2022-09-23,First Class,Corporate,United States,Hoover,Alabama,35244,South,Office Supplies,Supplies,OFF-SU-10000157,400,480,4,3,1920,57.6,262.4000000000001,Cor_Hoo_Ala
2741,2022-10-31,First Class,Corporate,United States,Hoover,Alabama,35244,South,Technology,Accessories,TEC-AC-10004227,20,30,2,2,60,1.2,18.799999999999997,Cor_Hoo_Ala
2742,2022-07-30,Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Envelopes,OFF-EN-10003134,50,50,5,5,250,12.5,-12.5,Con_New_Ohi
2743,2023-01-10,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,FUR-FU-10004671,40,40,2,4,80,3.2,-3.200000000000003,Con_San_Cal
2744,2023-08-31,Second Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10002253,220,260,6,5,1560,78.0,162.0,Cor_San_Cal
2745,2022-04-23,Second Class,Corporate,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002726,110,130,3,5,390,19.5,40.5,Cor_San_Cal
2746,2022-09-12,Second Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10004571,60,80,1,3,80,2.4,17.599999999999994,Con_Jac_Nor
2747,2023-05-30,Standard Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10002228,590,700,3,3,2100,63.0,267.0,Con_Fra_Mas
2748,2023-02-27,Standard Class,Home Office,United States,Frisco,Texas,75034,Central,Technology,Accessories,TEC-AC-10004127,30,30,4,5,120,6.0,-6.0,Hom_Fri_Tex
2749,2022-02-16,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Binders,OFF-BI-10001553,10,10,3,3,30,0.9,-0.8999999999999986,Con_Tal_Flo
2750,2022-06-22,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10002758,510,590,3,5,1770,88.5,151.5,Con_Sea_Was
2751,2023-08-16,Second Class,Consumer,United States,Vacaville,California,95687,West,Office Supplies,Storage,OFF-ST-10000532,390,420,11,4,4620,184.8,145.19999999999982,Con_Vac_Cal
2752,2022-05-24,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10000988,180,230,2,2,460,9.2,90.80000000000001,Con_Los_Cal
2753,2022-12-14,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003251,10,10,2,3,20,0.6,-0.6000000000000014,Con_San_Cal
2754,2022-10-31,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10003174,290,320,3,2,960,19.2,70.79999999999995,Con_San_Cal
2755,2022-11-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10002310,740,780,5,2,3900,78.0,122.0,Con_San_Cal
2756,2023-12-13,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Appliances,OFF-AP-10002651,1330,1450,5,3,7250,217.5,382.5,Con_San_Cal
2757,2022-10-30,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001184,10,10,2,2,20,0.4,-0.3999999999999986,Con_San_Cal
2758,2023-03-15,Second Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10002402,200,240,3,5,720,36.0,84.0,Con_New_New
2759,2023-05-22,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004270,70,80,4,2,320,6.4,33.60000000000002,Hom_Col_Geo
2760,2022-06-16,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10001526,430,480,4,5,1920,96.0,104.0,Hom_Col_Geo
2761,2023-06-02,First Class,Home Office,United States,Murray,Utah,84107,West,Office Supplies,Paper,OFF-PA-10002893,40,50,5,4,250,10.0,40.0,Hom_Mur_Uta
2762,2022-04-08,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003709,0,0,1,3,0,0.0,0.0,Hom_San_Cal
2763,2023-05-16,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001191,90,100,5,2,500,10.0,40.0,Hom_San_Cal
2764,2023-05-14,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,10,10,3,3,30,0.9,-0.8999999999999986,Hom_Phi_Pen
2765,2022-08-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003982,20,30,5,4,150,6.0,44.0,Hom_Phi_Pen
2766,2022-04-27,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10004835,10,10,2,2,20,0.4,-0.3999999999999986,Hom_Phi_Pen
2767,2022-12-12,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10000159,30,30,1,5,30,1.5,-1.5,Con_Phi_Pen
2768,2022-02-28,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Appliances,OFF-AP-10002945,1590,1920,8,5,15360,768.0,1872.0,Con_Phi_Pen
2769,2023-07-18,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10001242,20,30,2,4,60,2.4,17.6,Con_Dal_Tex
2770,2022-06-11,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003038,40,50,7,2,350,7.0,63.0,Con_Dal_Tex
2771,2023-11-16,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Technology,Accessories,TEC-AC-10003289,40,50,3,4,150,6.0,24.0,Con_Dal_Tex
2772,2022-09-20,Standard Class,Consumer,United States,Waukesha,Wisconsin,53186,Central,Office Supplies,Storage,OFF-ST-10000918,50,50,5,5,250,12.5,-12.5,Con_Wau_Wis
2773,2022-09-15,First Class,Consumer,United States,Fort Lauderdale,Florida,33311,South,Furniture,Furnishings,FUR-FU-10001940,20,20,3,3,60,1.8,-1.7999999999999972,Con_For_Flo
2774,2023-08-04,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10002852,40,50,3,2,150,3.0,27.0,Con_Det_Mic
2775,2023-05-13,Standard Class,Home Office,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10004451,10,10,2,2,20,0.4,-0.3999999999999986,Hom_Spr_Ohi
2776,2022-10-19,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Storage,OFF-ST-10004804,140,150,3,3,450,13.5,16.5,Con_San_Cal
2777,2022-09-06,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Appliances,OFF-AP-10003971,60,60,7,5,420,21.0,-21.0,Cor_Col_Col
2778,2023-01-22,Second Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Bookcases,FUR-BO-10003159,160,200,2,3,400,12.0,68.0,Con_Bak_Cal
2779,2022-08-10,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Furniture,Furnishings,FUR-FU-10001935,20,20,8,3,160,4.8,-4.800000000000011,Cor_Pom_Flo
2780,2023-08-25,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Technology,Accessories,TEC-AC-10003433,0,0,3,4,0,0.0,0.0,Cor_Pom_Flo
2781,2023-05-13,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10004544,50,60,4,5,240,12.0,28.0,Con_New_New
2782,2022-11-17,Standard Class,Consumer,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Art,OFF-AR-10001026,20,20,10,4,200,8.0,-8.0,Con_Lak_Min
2783,2022-02-26,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10001336,220,260,2,2,520,10.4,69.60000000000002,Con_Det_Mic
2784,2022-10-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10003187,20,20,2,3,40,1.2,-1.2000000000000028,Cor_Phi_Pen
2785,2022-10-29,Standard Class,Corporate,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10004897,20,20,4,4,80,3.2,-3.200000000000003,Cor_Tro_Ohi
2786,2022-05-08,First Class,Home Office,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10004997,530,600,4,4,2400,96.0,184.0,Hom_Los_Cal
2787,2022-04-02,First Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Fasteners,OFF-FA-10002763,10,10,2,5,20,1.0,-1.0,Hom_Los_Cal
2788,2022-12-16,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10001588,60,60,5,4,300,12.0,-12.0,Cor_Cor_Tex
2789,2022-06-17,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Art,OFF-AR-10000940,20,20,7,4,140,5.6,-5.599999999999994,Cor_Cor_Tex
2790,2023-04-30,Standard Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10002759,30,40,5,3,200,6.0,44.0,Cor_Cor_Tex
2791,2023-09-07,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10000358,30,30,2,4,60,2.4,-2.3999999999999986,Cor_Oma_Neb
2792,2022-06-04,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10003281,40,40,3,4,120,4.8,-4.799999999999997,Cor_Oma_Neb
2793,2022-06-27,First Class,Corporate,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10000029,10,10,1,5,10,0.5,-0.5,Cor_Oma_Neb
2794,2023-09-24,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10001557,950,1080,14,5,15120,756.0,1064.0,Cor_Red_Cal
2795,2022-12-29,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Technology,Phones,TEC-PH-10000576,390,440,4,2,1760,35.2,164.79999999999995,Cor_Red_Cal
2796,2023-11-03,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Office Supplies,Binders,OFF-BI-10002764,20,20,7,2,140,2.8,-2.8000000000000114,Cor_Red_Cal
2797,2022-05-23,Standard Class,Corporate,United States,Redondo Beach,California,90278,West,Furniture,Bookcases,FUR-BO-10001337,290,310,3,3,930,27.9,32.10000000000002,Cor_Red_Cal
2798,2022-05-18,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Art,OFF-AR-10002257,10,10,4,2,40,0.8,-0.7999999999999972,Con_Lit_Ark
2799,2023-08-22,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Paper,OFF-PA-10001019,40,40,2,4,80,3.2,-3.200000000000003,Con_Lit_Ark
2800,2022-03-20,Standard Class,Consumer,United States,Little Rock,Arkansas,72209,South,Office Supplies,Binders,OFF-BI-10003364,130,150,5,2,750,15.0,85.0,Con_Lit_Ark
2801,2022-12-07,First Class,Corporate,United States,Miami,Florida,33180,South,Technology,Phones,TEC-PH-10000984,620,780,5,5,3900,195.0,605.0,Cor_Mia_Flo
2802,2022-06-23,First Class,Consumer,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10001683,10,10,1,4,10,0.4,-0.40000000000000036,Con_Sal_Ore
2803,2023-12-13,Standard Class,Consumer,United States,Las Cruces,New Mexico,88001,West,Furniture,Furnishings,FUR-FU-10000629,30,40,3,4,120,4.8,25.200000000000003,Con_Las_New
2804,2023-06-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003893,10,10,3,2,30,0.6,-0.6000000000000014,Con_San_Cal
2805,2023-06-04,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10004239,30,30,6,5,180,9.0,-9.0,Con_San_Cal
2806,2022-05-07,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Chairs,FUR-CH-10000553,40,50,2,4,100,4.0,16.0,Con_ElP_Tex
2807,2022-01-13,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10004395,10,10,2,2,20,0.4,-0.3999999999999986,Con_Sea_Was
2808,2022-08-23,Second Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10004782,10,10,2,3,20,0.6,-0.6000000000000014,Con_Sea_Was
2809,2023-01-22,Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Bookcases,FUR-BO-10002213,600,700,5,4,3500,140.0,360.0,Con_Sea_Was
